Feature,Relevance_to_Target,Max_Redundancy_Score,Mean_Redundancy_Score,Stability_Score,Composite_Score
hash_13214,0.00017641665919861755,0.17915187710103944,0.0045094451879848785,1.0,0.8210245395581592
hash_15415,0.000213705620560295,0.17939398766709042,0.00447470496816978,1.0,0.8208197179534698
hash_11075,0.0009175729104958721,0.18010148957994532,0.0040845416255929435,1.0,0.8208160833305505
hash_15700,0.00031161672512844304,0.17954671489953555,0.0027009340230825596,1.0,0.8207649018255929
hash_10201,0.00022944666690580913,0.17947746967862446,0.003983106785286551,1.0,0.8207519769882813
hash_13401,0.00015146216969760633,0.17947615272789227,0.0033244405896467374,1.0,0.8206753094418053
hash_29761,0.00018067250626387093,0.17952460544341758,0.003898240963657666,1.0,0.8206560670628462
hash_6722,8.312969602194677e-05,0.17950967214350783,0.00580221068443696,1.0,0.8205734575525141
hash_20178,0.00016101506684028423,0.17962993523996365,0.004724155013441605,1.0,0.8205310798268767
hash_3399,0.00024629694462390374,0.1798195261632544,0.00519227354823729,1.0,0.8204267707813696
hash_18697,0.0008127430232831901,0.1804357585352179,0.003802787973914221,1.0,0.8203769844880653
hash_10755,0.00011825195644858505,0.1798430465859526,0.002648620609904426,1.0,0.820275205370496
hash_8101,0.0014959302276649556,0.1812684595950418,0.006410436033812155,1.0,0.8202274706326231
hash_5946,0.00032314929542922726,0.18019827384517154,0.004921911645177496,1.0,0.8201248754502577
hash_26752,0.00026012454742374623,0.18014640296723655,0.004287210452638158,1.0,0.8201137215801872
hash_11236,0.0007598654989468959,0.18074497138755158,0.004390099613515067,1.0,0.8200148941113954
hash_28758,0.00031822765754710046,0.18031619011049074,0.005986908255260215,1.0,0.8200020375470564
hash_14544,0.00029196592436879986,0.1803311686890982,0.003793198078219179,1.0,0.8199607972352705
hash_24506,0.00020404060372452285,0.1802729640352106,0.0034757330389062926,1.0,0.8199310765685139
hash_26861,8.803280162810293e-05,0.18015844891608568,0.003731404742597355,1.0,0.8199295838855425
hash_15721,0.00012126379284722096,0.18026789595483417,0.003908302209263342,1.0,0.819853367838013
hash_26715,0.00020444367615037165,0.18045640309489527,0.003484799677886446,1.0,0.819748040581255
hash_8168,0.0017594289056537251,0.18201758528561476,0.004981448129056294,1.0,0.819741843620039
hash_6938,0.0005862827092001214,0.18084793320963122,0.004446841061900049,1.0,0.8197383494995688
hash_5179,0.00010216594406941243,0.18053276462231743,0.003554652962126487,1.0,0.819569401321752
hash_8798,0.000299217199792261,0.18073121476371037,0.002580646188898511,1.0,0.8195680024360819
